! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
120.173 0.048 5431.000 3.000 0.000 0.000
120.173 0.048 5441.000 3.000 0.000 0.000
120.173 0.048 5451.000 3.000 0.000 0.000
120.173 0.048 5461.000 3.000 0.000 0.000
120.173 0.048 5471.000 3.000 0.000 0.000
104.461 0.606 5371.000 3.000 0.000 0.000
104.461 0.606 5381.000 3.000 0.000 0.000
104.461 0.606 5391.000 3.000 0.000 0.000
104.461 0.606 5401.000 3.000 0.000 0.000
104.461 0.606 5411.000 3.000 0.000 0.000
104.461 0.606 5421.000 3.000 0.000 0.000
104.461 0.606 5431.000 3.000 0.000 0.000
104.461 0.606 5441.000 3.000 0.000 0.000
104.461 0.606 5451.000 3.000 0.000 0.000
104.461 0.606 5461.000 3.000 0.000 0.000
104.461 0.606 5471.000 3.000 0.000 0.000
105.209 0.606 5371.000 3.000 0.000 0.000
105.209 0.606 5381.000 3.000 0.000 0.000
105.209 0.606 5391.000 3.000 0.000 0.000
105.209 0.606 5401.000 3.000 0.000 0.000
105.209 0.606 5411.000 3.000 0.000 0.000
105.209 0.606 5421.000 3.000 0.000 0.000
105.209 0.606 5431.000 3.000 0.000 0.000
105.209 0.606 5441.000 3.000 0.000 0.000
105.209 0.606 5451.000 3.000 0.000 0.000
105.209 0.606 5461.000 3.000 0.000 0.000
105.209 0.606 5471.000 3.000 0.000 0.000
105.958 0.606 5371.000 3.000 0.000 0.000
105.958 0.606 5381.000 3.000 0.000 0.000
105.958 0.606 5391.000 3.000 0.000 0.000
105.958 0.606 5401.000 3.000 0.000 0.000
105.958 0.606 5411.000 3.000 0.000 0.000
105.958 0.606 5421.000 3.000 0.000 0.000
105.958 0.606 5431.000 3.000 0.000 0.000
105.958 0.606 5441.000 3.000 0.000 0.000
105.958 0.606 5451.000 3.000 0.000 0.000
105.958 0.606 5461.000 3.000 0.000 0.000
105.958 0.606 5471.000 3.000 0.000 0.000
106.706 0.606 5371.000 3.000 0.000 0.000
106.706 0.606 5381.000 3.000 0.000 0.000
106.706 0.606 5391.000 3.000 0.000 0.000
106.706 0.606 5401.000 3.000 0.000 0.000
106.706 0.606 5411.000 3.000 0.000 0.000
106.706 0.606 5421.000 3.000 0.000 0.000
106.706 0.606 5431.000 3.000 0.000 0.000
106.706 0.606 5441.000 3.000 0.000 0.000
106.706 0.606 5451.000 3.000 0.000 0.000
106.706 0.606 5461.000 3.000 0.000 0.000
106.706 0.606 5471.000 3.000 0.000 0.000
107.454 0.606 5371.000 3.000 0.000 0.000
107.454 0.606 5381.000 3.000 0.000 0.000
107.454 0.606 5391.000 3.000 0.000 0.000
107.454 0.606 5401.000 3.000 0.000 0.000
107.454 0.606 5411.000 3.000 0.000 0.000
107.454 0.606 5421.000 3.000 0.000 0.000
107.454 0.606 5431.000 3.000 0.000 0.000
107.454 0.606 5441.000 3.000 0.000 0.000
107.454 0.606 5451.000 3.000 0.000 0.000
107.454 0.606 5461.000 3.000 0.000 0.000
107.454 0.606 5471.000 3.000 0.000 0.000
108.202 0.606 5371.000 3.000 0.000 0.000
108.202 0.606 5381.000 3.000 0.000 0.000
108.202 0.606 5391.000 3.000 0.000 0.000
108.202 0.606 5401.000 3.000 0.000 0.000
108.202 0.606 5411.000 3.000 0.000 0.000
108.202 0.606 5421.000 3.000 0.000 0.000
108.202 0.606 5431.000 3.000 0.000 0.000
108.202 0.606 5441.000 3.000 0.000 0.000
108.202 0.606 5451.000 3.000 0.000 0.000
108.202 0.606 5461.000 3.000 0.000 0.000
108.202 0.606 5471.000 3.000 0.000 0.000
108.950 0.606 5371.000 3.000 0.000 0.000
108.950 0.606 5381.000 3.000 0.000 0.000
108.950 0.606 5391.000 3.000 0.000 0.000
108.950 0.606 5401.000 3.000 0.000 0.000
108.950 0.606 5411.000 3.000 0.000 0.000
108.950 0.606 5421.000 3.000 0.000 0.000
108.950 0.606 5431.000 3.000 0.000 0.000
108.950 0.606 5441.000 3.000 0.000 0.000
108.950 0.606 5451.000 3.000 0.000 0.000
108.950 0.606 5461.000 3.000 0.000 0.000
108.950 0.606 5471.000 3.000 0.000 0.000
109.699 0.606 5371.000 3.000 0.000 0.000
109.699 0.606 5381.000 3.000 0.000 0.000
109.699 0.606 5391.000 3.000 0.000 0.000
109.699 0.606 5401.000 3.000 0.000 0.000
109.699 0.606 5411.000 3.000 0.000 0.000
109.699 0.606 5421.000 3.000 0.000 0.000
109.699 0.606 5431.000 3.000 0.000 0.000
109.699 0.606 5441.000 3.000 0.000 0.000
109.699 0.606 5451.000 3.000 0.000 0.000
109.699 0.606 5461.000 3.000 0.000 0.000
109.699 0.606 5471.000 3.000 0.000 0.000
110.447 0.606 5371.000 3.000 0.000 0.000
110.447 0.606 5381.000 3.000 0.000 0.000
110.447 0.606 5391.000 3.000 0.000 0.000
110.447 0.606 5401.000 3.000 0.000 0.000
110.447 0.606 5411.000 3.000 0.000 0.000
110.447 0.606 5421.000 3.000 0.000 0.000
110.447 0.606 5431.000 3.000 0.000 0.000
110.447 0.606 5441.000 3.000 0.000 0.000
110.447 0.606 5451.000 3.000 0.000 0.000
110.447 0.606 5461.000 3.000 0.000 0.000
110.447 0.606 5471.000 3.000 0.000 0.000
111.195 0.606 5371.000 3.000 0.000 0.000
111.195 0.606 5381.000 3.000 0.000 0.000
111.195 0.606 5391.000 3.000 0.000 0.000
111.195 0.606 5401.000 3.000 0.000 0.000
111.195 0.606 5411.000 3.000 0.000 0.000
111.195 0.606 5421.000 3.000 0.000 0.000
111.195 0.606 5431.000 3.000 0.000 0.000
111.195 0.606 5441.000 3.000 0.000 0.000
111.195 0.606 5451.000 3.000 0.000 0.000
111.195 0.606 5461.000 3.000 0.000 0.000
111.195 0.606 5471.000 3.000 0.000 0.000
111.943 0.606 5371.000 3.000 0.000 0.000
111.943 0.606 5381.000 3.000 0.000 0.000
111.943 0.606 5391.000 3.000 0.000 0.000
111.943 0.606 5401.000 3.000 0.000 0.000
111.943 0.606 5411.000 3.000 0.000 0.000
111.943 0.606 5421.000 3.000 0.000 0.000
111.943 0.606 5431.000 3.000 0.000 0.000
111.943 0.606 5441.000 3.000 0.000 0.000
111.943 0.606 5451.000 3.000 0.000 0.000
111.943 0.606 5461.000 3.000 0.000 0.000
111.943 0.606 5471.000 3.000 0.000 0.000
112.691 0.606 5371.000 3.000 0.000 0.000
112.691 0.606 5381.000 3.000 0.000 0.000
112.691 0.606 5391.000 3.000 0.000 0.000
112.691 0.606 5401.000 3.000 0.000 0.000
112.691 0.606 5411.000 3.000 0.000 0.000
112.691 0.606 5421.000 3.000 0.000 0.000
112.691 0.606 5431.000 3.000 0.000 0.000
112.691 0.606 5441.000 3.000 0.000 0.000
112.691 0.606 5451.000 3.000 0.000 0.000
112.691 0.606 5461.000 3.000 0.000 0.000
112.691 0.606 5471.000 3.000 0.000 0.000
113.439 0.606 5371.000 3.000 0.000 0.000
113.439 0.606 5381.000 3.000 0.000 0.000
113.439 0.606 5391.000 3.000 0.000 0.000
113.439 0.606 5401.000 3.000 0.000 0.000
113.439 0.606 5411.000 3.000 0.000 0.000
113.439 0.606 5421.000 3.000 0.000 0.000
113.439 0.606 5431.000 3.000 0.000 0.000
113.439 0.606 5441.000 3.000 0.000 0.000
113.439 0.606 5451.000 3.000 0.000 0.000
113.439 0.606 5461.000 3.000 0.000 0.000
113.439 0.606 5471.000 3.000 0.000 0.000
114.188 0.606 5371.000 3.000 0.000 0.000
114.188 0.606 5381.000 3.000 0.000 0.000
114.188 0.606 5391.000 3.000 0.000 0.000
114.188 0.606 5401.000 3.000 0.000 0.000
114.188 0.606 5411.000 3.000 0.000 0.000
114.188 0.606 5421.000 3.000 0.000 0.000
114.188 0.606 5431.000 3.000 0.000 0.000
114.188 0.606 5441.000 3.000 0.000 0.000
114.188 0.606 5451.000 3.000 0.000 0.000
114.188 0.606 5461.000 3.000 0.000 0.000
114.188 0.606 5471.000 3.000 0.000 0.000
114.936 0.606 5371.000 3.000 0.000 0.000
114.936 0.606 5381.000 3.000 0.000 0.000
114.936 0.606 5391.000 3.000 0.000 0.000
114.936 0.606 5401.000 3.000 0.000 0.000
114.936 0.606 5411.000 3.000 0.000 0.000
114.936 0.606 5421.000 3.000 0.000 0.000
114.936 0.606 5431.000 3.000 0.000 0.000
114.936 0.606 5441.000 3.000 0.000 0.000
114.936 0.606 5451.000 3.000 0.000 0.000
114.936 0.606 5461.000 3.000 0.000 0.000
114.936 0.606 5471.000 3.000 0.000 0.000
115.684 0.606 5371.000 3.000 0.000 0.000
115.684 0.606 5381.000 3.000 0.000 0.000
115.684 0.606 5391.000 3.000 0.000 0.000
115.684 0.606 5401.000 3.000 0.000 0.000
115.684 0.606 5411.000 3.000 0.000 0.000
115.684 0.606 5421.000 3.000 0.000 0.000
115.684 0.606 5431.000 3.000 0.000 0.000
115.684 0.606 5441.000 3.000 0.000 0.000
115.684 0.606 5451.000 3.000 0.000 0.000
115.684 0.606 5461.000 3.000 0.000 0.000
115.684 0.606 5471.000 3.000 0.000 0.000
116.432 0.606 5371.000 3.000 0.000 0.000
116.432 0.606 5381.000 3.000 0.000 0.000
116.432 0.606 5391.000 3.000 0.000 0.000
116.432 0.606 5401.000 3.000 0.000 0.000
116.432 0.606 5411.000 3.000 0.000 0.000
116.432 0.606 5421.000 3.000 0.000 0.000
116.432 0.606 5431.000 3.000 0.000 0.000
116.432 0.606 5441.000 3.000 0.000 0.000
116.432 0.606 5451.000 3.000 0.000 0.000
116.432 0.606 5461.000 3.000 0.000 0.000
116.432 0.606 5471.000 3.000 0.000 0.000
117.180 0.606 5371.000 3.000 0.000 0.000
117.180 0.606 5381.000 3.000 0.000 0.000
117.180 0.606 5391.000 3.000 0.000 0.000
117.180 0.606 5401.000 3.000 0.000 0.000
117.180 0.606 5411.000 3.000 0.000 0.000
117.180 0.606 5421.000 3.000 0.000 0.000
117.180 0.606 5431.000 3.000 0.000 0.000
117.180 0.606 5441.000 3.000 0.000 0.000
117.180 0.606 5451.000 3.000 0.000 0.000
117.180 0.606 5461.000 3.000 0.000 0.000
117.180 0.606 5471.000 3.000 0.000 0.000
117.928 0.606 5371.000 3.000 0.000 0.000
117.928 0.606 5381.000 3.000 0.000 0.000
117.928 0.606 5391.000 3.000 0.000 0.000
117.928 0.606 5401.000 3.000 0.000 0.000
117.928 0.606 5411.000 3.000 0.000 0.000
117.928 0.606 5421.000 3.000 0.000 0.000
117.928 0.606 5431.000 3.000 0.000 0.000
117.928 0.606 5441.000 3.000 0.000 0.000
117.928 0.606 5451.000 3.000 0.000 0.000
117.928 0.606 5461.000 3.000 0.000 0.000
117.928 0.606 5471.000 3.000 0.000 0.000
118.677 0.606 5371.000 3.000 0.000 0.000
118.677 0.606 5381.000 3.000 0.000 0.000
118.677 0.606 5391.000 3.000 0.000 0.000
118.677 0.606 5401.000 3.000 0.000 0.000
118.677 0.606 5411.000 3.000 0.000 0.000
118.677 0.606 5421.000 3.000 0.000 0.000
118.677 0.606 5431.000 3.000 0.000 0.000
118.677 0.606 5441.000 3.000 0.000 0.000
118.677 0.606 5451.000 3.000 0.000 0.000
118.677 0.606 5461.000 3.000 0.000 0.000
118.677 0.606 5471.000 3.000 0.000 0.000
119.425 0.606 5371.000 3.000 0.000 0.000
119.425 0.606 5381.000 3.000 0.000 0.000
119.425 0.606 5391.000 3.000 0.000 0.000
119.425 0.606 5401.000 3.000 0.000 0.000
119.425 0.606 5411.000 3.000 0.000 0.000
119.425 0.606 5421.000 3.000 0.000 0.000
119.425 0.606 5431.000 3.000 0.000 0.000
119.425 0.606 5441.000 3.000 0.000 0.000
119.425 0.606 5451.000 3.000 0.000 0.000
119.425 0.606 5461.000 3.000 0.000 0.000
119.425 0.606 5471.000 3.000 0.000 0.000
120.173 0.606 5371.000 3.000 0.000 0.000
120.173 0.606 5381.000 3.000 0.000 0.000
120.173 0.606 5391.000 3.000 0.000 0.000
120.173 0.606 5401.000 3.000 0.000 0.000
120.173 0.606 5411.000 3.000 0.000 0.000
120.173 0.606 5421.000 3.000 0.000 0.000
120.173 0.606 5431.000 3.000 0.000 0.000
120.173 0.606 5441.000 3.000 0.000 0.000
120.173 0.606 5451.000 3.000 0.000 0.000
120.173 0.606 5461.000 3.000 0.000 0.000
120.173 0.606 5471.000 3.000 0.000 0.000
120.921 0.606 5371.000 3.000 0.000 0.000
120.921 0.606 5381.000 3.000 0.000 0.000
120.921 0.606 5391.000 3.000 0.000 0.000
120.921 0.606 5401.000 3.000 0.000 0.000
120.921 0.606 5411.000 3.000 0.000 0.000
120.921 0.606 5421.000 3.000 0.000 0.000
120.921 0.606 5431.000 3.000 0.000 0.000
120.921 0.606 5441.000 3.000 0.000 0.000
120.921 0.606 5451.000 3.000 0.000 0.000
120.921 0.606 5461.000 3.000 0.000 0.000
120.921 0.606 5471.000 3.000 0.000 0.000
104.461 1.165 5371.000 3.000 0.000 0.000
104.461 1.165 5381.000 3.000 0.000 0.000
104.461 1.165 5391.000 3.000 0.000 0.000
104.461 1.165 5401.000 3.000 0.000 0.000
104.461 1.165 5411.000 3.000 0.000 0.000
104.461 1.165 5421.000 3.000 0.000 0.000
104.461 1.165 5431.000 3.000 0.000 0.000
104.461 1.165 5441.000 3.000 0.000 0.000
104.461 1.165 5451.000 3.000 0.000 0.000
104.461 1.165 5461.000 3.000 0.000 0.000
104.461 1.165 5471.000 3.000 0.000 0.000
105.209 1.165 5371.000 3.000 0.000 0.000
105.209 1.165 5381.000 3.000 0.000 0.000
105.209 1.165 5391.000 3.000 0.000 0.000
105.209 1.165 5401.000 3.000 0.000 0.000
105.209 1.165 5411.000 3.000 0.000 0.000
105.209 1.165 5421.000 3.000 0.000 0.000
105.209 1.165 5431.000 3.000 0.000 0.000
105.209 1.165 5441.000 3.000 0.000 0.000
105.209 1.165 5451.000 3.000 0.000 0.000
105.209 1.165 5461.000 3.000 0.000 0.000
105.209 1.165 5471.000 3.000 0.000 0.000
105.958 1.165 5371.000 3.000 0.000 0.000
105.958 1.165 5381.000 3.000 0.000 0.000
105.958 1.165 5391.000 3.000 0.000 0.000
105.958 1.165 5401.000 3.000 0.000 0.000
105.958 1.165 5411.000 3.000 0.000 0.000
105.958 1.165 5421.000 3.000 0.000 0.000
105.958 1.165 5431.000 3.000 0.000 0.000
105.958 1.165 5441.000 3.000 0.000 0.000
105.958 1.165 5451.000 3.000 0.000 0.000
105.958 1.165 5461.000 3.000 0.000 0.000
105.958 1.165 5471.000 3.000 0.000 0.000
106.706 1.165 5371.000 3.000 0.000 0.000
106.706 1.165 5381.000 3.000 0.000 0.000
106.706 1.165 5391.000 3.000 0.000 0.000
106.706 1.165 5401.000 3.000 0.000 0.000
106.706 1.165 5411.000 3.000 0.000 0.000
106.706 1.165 5421.000 3.000 0.000 0.000
106.706 1.165 5431.000 3.000 0.000 0.000
106.706 1.165 5441.000 3.000 0.000 0.000
106.706 1.165 5451.000 3.000 0.000 0.000
106.706 1.165 5461.000 3.000 0.000 0.000
106.706 1.165 5471.000 3.000 0.000 0.000
107.454 1.165 5371.000 3.000 0.000 0.000
107.454 1.165 5381.000 3.000 0.000 0.000
107.454 1.165 5391.000 3.000 0.000 0.000
107.454 1.165 5401.000 3.000 0.000 0.000
107.454 1.165 5411.000 3.000 0.000 0.000
107.454 1.165 5421.000 3.000 0.000 0.000
107.454 1.165 5431.000 3.000 0.000 0.000
107.454 1.165 5441.000 3.000 0.000 0.000
107.454 1.165 5451.000 3.000 0.000 0.000
107.454 1.165 5461.000 3.000 0.000 0.000
107.454 1.165 5471.000 3.000 0.000 0.000
108.202 1.165 5371.000 3.000 0.000 0.000
108.202 1.165 5381.000 3.000 0.000 0.000
108.202 1.165 5391.000 3.000 0.000 0.000
108.202 1.165 5401.000 3.000 0.000 0.000
108.202 1.165 5411.000 3.000 0.000 0.000
108.202 1.165 5421.000 3.000 0.000 0.000
108.202 1.165 5431.000 3.000 0.000 0.000
108.202 1.165 5441.000 3.000 0.000 0.000
108.202 1.165 5451.000 3.000 0.000 0.000
108.202 1.165 5461.000 3.000 0.000 0.000
108.202 1.165 5471.000 3.000 0.000 0.000
108.950 1.165 5371.000 3.000 0.000 0.000
108.950 1.165 5381.000 3.000 0.000 0.000
108.950 1.165 5391.000 3.000 0.000 0.000
108.950 1.165 5401.000 3.000 0.000 0.000
108.950 1.165 5411.000 3.000 0.000 0.000
108.950 1.165 5421.000 3.000 0.000 0.000
108.950 1.165 5431.000 3.000 0.000 0.000
108.950 1.165 5441.000 3.000 0.000 0.000
108.950 1.165 5451.000 3.000 0.000 0.000
108.950 1.165 5461.000 3.000 0.000 0.000
108.950 1.165 5471.000 3.000 0.000 0.000
109.699 1.165 5371.000 3.000 0.000 0.000
109.699 1.165 5381.000 3.000 0.000 0.000
109.699 1.165 5391.000 3.000 0.000 0.000
109.699 1.165 5401.000 3.000 0.000 0.000
109.699 1.165 5411.000 3.000 0.000 0.000
109.699 1.165 5421.000 3.000 0.000 0.000
109.699 1.165 5431.000 3.000 0.000 0.000
109.699 1.165 5441.000 3.000 0.000 0.000
109.699 1.165 5451.000 3.000 0.000 0.000
109.699 1.165 5461.000 3.000 0.000 0.000
109.699 1.165 5471.000 3.000 0.000 0.000
110.447 1.165 5371.000 3.000 0.000 0.000
110.447 1.165 5381.000 3.000 0.000 0.000
110.447 1.165 5391.000 3.000 0.000 0.000
110.447 1.165 5401.000 3.000 0.000 0.000
110.447 1.165 5411.000 3.000 0.000 0.000
110.447 1.165 5421.000 3.000 0.000 0.000
110.447 1.165 5431.000 3.000 0.000 0.000
110.447 1.165 5441.000 3.000 0.000 0.000
110.447 1.165 5451.000 3.000 0.000 0.000
110.447 1.165 5461.000 3.000 0.000 0.000
110.447 1.165 5471.000 3.000 0.000 0.000
111.195 1.165 5371.000 3.000 0.000 0.000
111.195 1.165 5381.000 3.000 0.000 0.000
111.195 1.165 5391.000 3.000 0.000 0.000
111.195 1.165 5401.000 3.000 0.000 0.000
111.195 1.165 5411.000 3.000 0.000 0.000
111.195 1.165 5421.000 3.000 0.000 0.000
111.195 1.165 5431.000 3.000 0.000 0.000
111.195 1.165 5441.000 3.000 0.000 0.000
111.195 1.165 5451.000 3.000 0.000 0.000
111.195 1.165 5461.000 3.000 0.000 0.000
111.195 1.165 5471.000 3.000 0.000 0.000
111.943 1.165 5371.000 3.000 0.000 0.000
111.943 1.165 5381.000 3.000 0.000 0.000
111.943 1.165 5391.000 3.000 0.000 0.000
111.943 1.165 5401.000 3.000 0.000 0.000
111.943 1.165 5411.000 3.000 0.000 0.000
111.943 1.165 5421.000 3.000 0.000 0.000
111.943 1.165 5431.000 3.000 0.000 0.000
111.943 1.165 5441.000 3.000 0.000 0.000
111.943 1.165 5451.000 3.000 0.000 0.000
111.943 1.165 5461.000 3.000 0.000 0.000
111.943 1.165 5471.000 3.000 0.000 0.000
112.691 1.165 5371.000 3.000 0.000 0.000
112.691 1.165 5381.000 3.000 0.000 0.000
112.691 1.165 5391.000 3.000 0.000 0.000
112.691 1.165 5401.000 3.000 0.000 0.000
112.691 1.165 5411.000 3.000 0.000 0.000
112.691 1.165 5421.000 3.000 0.000 0.000
112.691 1.165 5431.000 3.000 0.000 0.000
112.691 1.165 5441.000 3.000 0.000 0.000
112.691 1.165 5451.000 3.000 0.000 0.000
112.691 1.165 5461.000 3.000 0.000 0.000
112.691 1.165 5471.000 3.000 0.000 0.000
113.439 1.165 5371.000 3.000 0.000 0.000
113.439 1.165 5381.000 3.000 0.000 0.000
113.439 1.165 5391.000 3.000 0.000 0.000
113.439 1.165 5401.000 3.000 0.000 0.000
113.439 1.165 5411.000 3.000 0.000 0.000
113.439 1.165 5421.000 3.000 0.000 0.000
113.439 1.165 5431.000 3.000 0.000 0.000
113.439 1.165 5441.000 3.000 0.000 0.000
113.439 1.165 5451.000 3.000 0.000 0.000
113.439 1.165 5461.000 3.000 0.000 0.000
113.439 1.165 5471.000 3.000 0.000 0.000
114.188 1.165 5371.000 3.000 0.000 0.000
114.188 1.165 5381.000 3.000 0.000 0.000
114.188 1.165 5391.000 3.000 0.000 0.000
114.188 1.165 5401.000 3.000 0.000 0.000
114.188 1.165 5411.000 3.000 0.000 0.000
114.188 1.165 5421.000 3.000 0.000 0.000
114.188 1.165 5431.000 3.000 0.000 0.000
114.188 1.165 5441.000 3.000 0.000 0.000
114.188 1.165 5451.000 3.000 0.000 0.000
114.188 1.165 5461.000 3.000 0.000 0.000
114.188 1.165 5471.000 3.000 0.000 0.000
114.936 1.165 5371.000 3.000 0.000 0.000
114.936 1.165 5381.000 3.000 0.000 0.000
114.936 1.165 5391.000 3.000 0.000 0.000
114.936 1.165 5401.000 3.000 0.000 0.000
114.936 1.165 5411.000 3.000 0.000 0.000
114.936 1.165 5421.000 3.000 0.000 0.000
114.936 1.165 5431.000 3.000 0.000 0.000
114.936 1.165 5441.000 3.000 0.000 0.000
114.936 1.165 5451.000 3.000 0.000 0.000
114.936 1.165 5461.000 3.000 0.000 0.000
114.936 1.165 5471.000 3.000 0.000 0.000
115.684 1.165 5371.000 3.000 0.000 0.000
115.684 1.165 5381.000 3.000 0.000 0.000
115.684 1.165 5391.000 3.000 0.000 0.000
115.684 1.165 5401.000 3.000 0.000 0.000
115.684 1.165 5411.000 3.000 0.000 0.000
115.684 1.165 5421.000 3.000 0.000 0.000
115.684 1.165 5431.000 3.000 0.000 0.000
115.684 1.165 5441.000 3.000 0.000 0.000
115.684 1.165 5451.000 3.000 0.000 0.000
115.684 1.165 5461.000 3.000 0.000 0.000
115.684 1.165 5471.000 3.000 0.000 0.000
116.432 1.165 5371.000 3.000 0.000 0.000
116.432 1.165 5381.000 3.000 0.000 0.000
116.432 1.165 5391.000 3.000 0.000 0.000
116.432 1.165 5401.000 3.000 0.000 0.000
116.432 1.165 5411.000 3.000 0.000 0.000
116.432 1.165 5421.000 3.000 0.000 0.000
116.432 1.165 5431.000 3.000 0.000 0.000
116.432 1.165 5441.000 3.000 0.000 0.000
116.432 1.165 5451.000 3.000 0.000 0.000
116.432 1.165 5461.000 3.000 0.000 0.000
116.432 1.165 5471.000 3.000 0.000 0.000
117.180 1.165 5371.000 3.000 0.000 0.000
117.180 1.165 5381.000 3.000 0.000 0.000
117.180 1.165 5391.000 3.000 0.000 0.000
117.180 1.165 5401.000 3.000 0.000 0.000
117.180 1.165 5411.000 3.000 0.000 0.000
117.180 1.165 5421.000 3.000 0.000 0.000
117.180 1.165 5431.000 3.000 0.000 0.000
117.180 1.165 5441.000 3.000 0.000 0.000
117.180 1.165 5451.000 3.000 0.000 0.000
117.180 1.165 5461.000 3.000 0.000 0.000
117.180 1.165 5471.000 3.000 0.000 0.000
117.928 1.165 5371.000 3.000 0.000 0.000
117.928 1.165 5381.000 3.000 0.000 0.000
117.928 1.165 5391.000 3.000 0.000 0.000
117.928 1.165 5401.000 3.000 0.000 0.000
117.928 1.165 5411.000 3.000 0.000 0.000
117.928 1.165 5421.000 3.000 0.000 0.000
117.928 1.165 5431.000 3.000 0.000 0.000
117.928 1.165 5441.000 3.000 0.000 0.000
117.928 1.165 5451.000 3.000 0.000 0.000
117.928 1.165 5461.000 3.000 0.000 0.000
117.928 1.165 5471.000 3.000 0.000 0.000
118.677 1.165 5371.000 3.000 0.000 0.000
118.677 1.165 5381.000 3.000 0.000 0.000
118.677 1.165 5391.000 3.000 0.000 0.000
118.677 1.165 5401.000 3.000 0.000 0.000
118.677 1.165 5411.000 3.000 0.000 0.000
118.677 1.165 5421.000 3.000 0.000 0.000
118.677 1.165 5431.000 3.000 0.000 0.000
118.677 1.165 5441.000 3.000 0.000 0.000
118.677 1.165 5451.000 3.000 0.000 0.000
118.677 1.165 5461.000 3.000 0.000 0.000
118.677 1.165 5471.000 3.000 0.000 0.000
119.425 1.165 5371.000 3.000 0.000 0.000
119.425 1.165 5381.000 3.000 0.000 0.000
119.425 1.165 5391.000 3.000 0.000 0.000
119.425 1.165 5401.000 3.000 0.000 0.000
119.425 1.165 5411.000 3.000 0.000 0.000
119.425 1.165 5421.000 3.000 0.000 0.000
119.425 1.165 5431.000 3.000 0.000 0.000
119.425 1.165 5441.000 3.000 0.000 0.000
119.425 1.165 5451.000 3.000 0.000 0.000
119.425 1.165 5461.000 3.000 0.000 0.000
119.425 1.165 5471.000 3.000 0.000 0.000
120.173 1.165 5371.000 3.000 0.000 0.000
120.173 1.165 5381.000 3.000 0.000 0.000
120.173 1.165 5391.000 3.000 0.000 0.000
120.173 1.165 5401.000 3.000 0.000 0.000
120.173 1.165 5411.000 3.000 0.000 0.000
120.173 1.165 5421.000 3.000 0.000 0.000
120.173 1.165 5431.000 3.000 0.000 0.000
120.173 1.165 5441.000 3.000 0.000 0.000
120.173 1.165 5451.000 3.000 0.000 0.000
120.173 1.165 5461.000 3.000 0.000 0.000
120.173 1.165 5471.000 3.000 0.000 0.000
120.921 1.165 5371.000 3.000 0.000 0.000
120.921 1.165 5381.000 3.000 0.000 0.000
120.921 1.165 5391.000 3.000 0.000 0.000
120.921 1.165 5401.000 3.000 0.000 0.000
120.921 1.165 5411.000 3.000 0.000 0.000
120.921 1.165 5421.000 3.000 0.000 0.000
120.921 1.165 5431.000 3.000 0.000 0.000
120.921 1.165 5441.000 3.000 0.000 0.000
120.921 1.165 5451.000 3.000 0.000 0.000
120.921 1.165 5461.000 3.000 0.000 0.000
120.921 1.165 5471.000 3.000 0.000 0.000
121.669 1.165 5371.000 3.000 0.000 0.000
121.669 1.165 5381.000 3.000 0.000 0.000
121.669 1.165 5391.000 3.000 0.000 0.000
121.669 1.165 5401.000 3.000 0.000 0.000
121.669 1.165 5411.000 3.000 0.000 0.000
121.669 1.165 5421.000 3.000 0.000 0.000
121.669 1.165 5431.000 3.000 0.000 0.000
121.669 1.165 5441.000 3.000 0.000 0.000
121.669 1.165 5451.000 3.000 0.000 0.000
121.669 1.165 5461.000 3.000 0.000 0.000
121.669 1.165 5471.000 3.000 0.000 0.000
105.209 1.723 5371.000 3.000 0.000 0.000
105.209 1.723 5381.000 3.000 0.000 0.000
105.209 1.723 5391.000 3.000 0.000 0.000
105.209 1.723 5401.000 3.000 0.000 0.000
105.209 1.723 5411.000 3.000 0.000 0.000
105.209 1.723 5421.000 3.000 0.000 0.000
105.209 1.723 5431.000 3.000 0.000 0.000
105.209 1.723 5441.000 3.000 0.000 0.000
105.209 1.723 5451.000 3.000 0.000 0.000
105.209 1.723 5461.000 3.000 0.000 0.000
105.209 1.723 5471.000 3.000 0.000 0.000
105.958 1.723 5371.000 3.000 0.000 0.000
105.958 1.723 5381.000 3.000 0.000 0.000
105.958 1.723 5391.000 3.000 0.000 0.000
105.958 1.723 5401.000 3.000 0.000 0.000
105.958 1.723 5411.000 3.000 0.000 0.000
105.958 1.723 5421.000 3.000 0.000 0.000
105.958 1.723 5431.000 3.000 0.000 0.000
105.958 1.723 5441.000 3.000 0.000 0.000
105.958 1.723 5451.000 3.000 0.000 0.000
105.958 1.723 5461.000 3.000 0.000 0.000
105.958 1.723 5471.000 3.000 0.000 0.000
106.706 1.723 5371.000 3.000 0.000 0.000
