! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
123.307 13.372 5241.000 4.000 0.000 0.000
123.307 13.372 5251.000 4.000 0.000 0.000
123.307 13.372 5261.000 4.000 0.000 0.000
123.307 13.372 5271.000 4.000 0.000 0.000
123.307 13.372 5281.000 4.000 0.000 0.000
123.307 13.372 5291.000 4.000 0.000 0.000
123.307 13.372 5301.000 4.000 0.000 0.000
123.307 13.372 5311.000 4.000 0.000 0.000
123.307 13.372 5321.000 4.000 0.000 0.000
123.307 13.372 5331.000 4.000 0.000 0.000
123.307 13.372 5341.000 4.000 0.000 0.000
123.307 13.372 5351.000 4.000 0.000 0.000
123.307 13.372 5361.000 4.000 0.000 0.000
123.307 13.372 5371.000 4.000 0.000 0.000
124.105 13.372 5171.000 4.000 0.000 0.000
124.105 13.372 5181.000 4.000 0.000 0.000
124.105 13.372 5191.000 4.000 0.000 0.000
124.105 13.372 5201.000 4.000 0.000 0.000
124.105 13.372 5211.000 4.000 0.000 0.000
124.105 13.372 5221.000 4.000 0.000 0.000
124.105 13.372 5231.000 4.000 0.000 0.000
124.105 13.372 5241.000 4.000 0.000 0.000
124.105 13.372 5251.000 4.000 0.000 0.000
124.105 13.372 5261.000 4.000 0.000 0.000
124.105 13.372 5271.000 4.000 0.000 0.000
124.105 13.372 5281.000 4.000 0.000 0.000
124.105 13.372 5291.000 4.000 0.000 0.000
124.105 13.372 5301.000 4.000 0.000 0.000
124.105 13.372 5311.000 4.000 0.000 0.000
124.105 13.372 5321.000 4.000 0.000 0.000
124.105 13.372 5331.000 4.000 0.000 0.000
124.105 13.372 5341.000 4.000 0.000 0.000
124.105 13.372 5351.000 4.000 0.000 0.000
124.105 13.372 5361.000 4.000 0.000 0.000
124.105 13.372 5371.000 4.000 0.000 0.000
124.902 13.372 5171.000 4.000 0.000 0.000
124.902 13.372 5181.000 4.000 0.000 0.000
124.902 13.372 5191.000 4.000 0.000 0.000
124.902 13.372 5201.000 4.000 0.000 0.000
124.902 13.372 5211.000 4.000 0.000 0.000
124.902 13.372 5221.000 4.000 0.000 0.000
124.902 13.372 5231.000 4.000 0.000 0.000
124.902 13.372 5241.000 4.000 0.000 0.000
124.902 13.372 5251.000 4.000 0.000 0.000
124.902 13.372 5261.000 4.000 0.000 0.000
124.902 13.372 5271.000 4.000 0.000 0.000
124.902 13.372 5281.000 4.000 0.000 0.000
124.902 13.372 5291.000 4.000 0.000 0.000
124.902 13.372 5301.000 4.000 0.000 0.000
124.902 13.372 5311.000 4.000 0.000 0.000
124.902 13.372 5321.000 4.000 0.000 0.000
124.902 13.372 5331.000 4.000 0.000 0.000
124.902 13.372 5341.000 4.000 0.000 0.000
124.902 13.372 5351.000 4.000 0.000 0.000
124.902 13.372 5361.000 4.000 0.000 0.000
124.902 13.372 5371.000 4.000 0.000 0.000
115.336 14.006 5171.000 4.000 0.000 0.000
115.336 14.006 5181.000 4.000 0.000 0.000
115.336 14.006 5191.000 4.000 0.000 0.000
115.336 14.006 5201.000 4.000 0.000 0.000
115.336 14.006 5211.000 4.000 0.000 0.000
115.336 14.006 5221.000 4.000 0.000 0.000
115.336 14.006 5231.000 4.000 0.000 0.000
115.336 14.006 5241.000 4.000 0.000 0.000
115.336 14.006 5251.000 4.000 0.000 0.000
115.336 14.006 5261.000 4.000 0.000 0.000
115.336 14.006 5271.000 4.000 0.000 0.000
115.336 14.006 5281.000 4.000 0.000 0.000
115.336 14.006 5291.000 4.000 0.000 0.000
115.336 14.006 5301.000 4.000 0.000 0.000
115.336 14.006 5311.000 4.000 0.000 0.000
115.336 14.006 5321.000 4.000 0.000 0.000
115.336 14.006 5331.000 4.000 0.000 0.000
115.336 14.006 5341.000 4.000 0.000 0.000
115.336 14.006 5351.000 4.000 0.000 0.000
115.336 14.006 5361.000 4.000 0.000 0.000
115.336 14.006 5371.000 4.000 0.000 0.000
116.133 14.006 5171.000 4.000 0.000 0.000
116.133 14.006 5181.000 4.000 0.000 0.000
116.133 14.006 5191.000 4.000 0.000 0.000
116.133 14.006 5201.000 4.000 0.000 0.000
116.133 14.006 5211.000 4.000 0.000 0.000
116.133 14.006 5221.000 4.000 0.000 0.000
116.133 14.006 5231.000 4.000 0.000 0.000
116.133 14.006 5241.000 4.000 0.000 0.000
116.133 14.006 5251.000 4.000 0.000 0.000
116.133 14.006 5261.000 4.000 0.000 0.000
116.133 14.006 5271.000 4.000 0.000 0.000
116.133 14.006 5281.000 4.000 0.000 0.000
116.133 14.006 5291.000 4.000 0.000 0.000
116.133 14.006 5301.000 4.000 0.000 0.000
116.133 14.006 5311.000 4.000 0.000 0.000
116.133 14.006 5321.000 4.000 0.000 0.000
116.133 14.006 5331.000 4.000 0.000 0.000
116.133 14.006 5341.000 4.000 0.000 0.000
116.133 14.006 5351.000 4.000 0.000 0.000
116.133 14.006 5361.000 4.000 0.000 0.000
116.133 14.006 5371.000 4.000 0.000 0.000
116.930 14.006 5171.000 4.000 0.000 0.000
116.930 14.006 5181.000 4.000 0.000 0.000
116.930 14.006 5191.000 4.000 0.000 0.000
116.930 14.006 5201.000 4.000 0.000 0.000
116.930 14.006 5211.000 4.000 0.000 0.000
116.930 14.006 5221.000 4.000 0.000 0.000
116.930 14.006 5231.000 4.000 0.000 0.000
116.930 14.006 5241.000 4.000 0.000 0.000
116.930 14.006 5251.000 4.000 0.000 0.000
116.930 14.006 5261.000 4.000 0.000 0.000
116.930 14.006 5271.000 4.000 0.000 0.000
116.930 14.006 5281.000 4.000 0.000 0.000
116.930 14.006 5291.000 4.000 0.000 0.000
116.930 14.006 5301.000 4.000 0.000 0.000
116.930 14.006 5311.000 4.000 0.000 0.000
116.930 14.006 5321.000 4.000 0.000 0.000
116.930 14.006 5331.000 4.000 0.000 0.000
116.930 14.006 5341.000 4.000 0.000 0.000
116.930 14.006 5351.000 4.000 0.000 0.000
116.930 14.006 5361.000 4.000 0.000 0.000
116.930 14.006 5371.000 4.000 0.000 0.000
117.727 14.006 5171.000 4.000 0.000 0.000
117.727 14.006 5181.000 4.000 0.000 0.000
117.727 14.006 5191.000 4.000 0.000 0.000
117.727 14.006 5201.000 4.000 0.000 0.000
117.727 14.006 5211.000 4.000 0.000 0.000
117.727 14.006 5221.000 4.000 0.000 0.000
117.727 14.006 5231.000 4.000 0.000 0.000
117.727 14.006 5241.000 4.000 0.000 0.000
117.727 14.006 5251.000 4.000 0.000 0.000
117.727 14.006 5261.000 4.000 0.000 0.000
117.727 14.006 5271.000 4.000 0.000 0.000
117.727 14.006 5281.000 4.000 0.000 0.000
117.727 14.006 5291.000 4.000 0.000 0.000
117.727 14.006 5301.000 4.000 0.000 0.000
117.727 14.006 5311.000 4.000 0.000 0.000
117.727 14.006 5321.000 4.000 0.000 0.000
117.727 14.006 5331.000 4.000 0.000 0.000
117.727 14.006 5341.000 4.000 0.000 0.000
117.727 14.006 5351.000 4.000 0.000 0.000
117.727 14.006 5361.000 4.000 0.000 0.000
117.727 14.006 5371.000 4.000 0.000 0.000
118.524 14.006 5171.000 4.000 0.000 0.000
118.524 14.006 5181.000 4.000 0.000 0.000
118.524 14.006 5191.000 4.000 0.000 0.000
118.524 14.006 5201.000 4.000 0.000 0.000
118.524 14.006 5211.000 4.000 0.000 0.000
118.524 14.006 5221.000 4.000 0.000 0.000
118.524 14.006 5231.000 4.000 0.000 0.000
118.524 14.006 5241.000 4.000 0.000 0.000
118.524 14.006 5251.000 4.000 0.000 0.000
118.524 14.006 5261.000 4.000 0.000 0.000
118.524 14.006 5271.000 4.000 0.000 0.000
118.524 14.006 5281.000 4.000 0.000 0.000
118.524 14.006 5291.000 4.000 0.000 0.000
118.524 14.006 5301.000 4.000 0.000 0.000
118.524 14.006 5311.000 4.000 0.000 0.000
118.524 14.006 5321.000 4.000 0.000 0.000
118.524 14.006 5331.000 4.000 0.000 0.000
118.524 14.006 5341.000 4.000 0.000 0.000
118.524 14.006 5351.000 4.000 0.000 0.000
118.524 14.006 5361.000 4.000 0.000 0.000
118.524 14.006 5371.000 4.000 0.000 0.000
119.322 14.006 5171.000 4.000 0.000 0.000
119.322 14.006 5181.000 4.000 0.000 0.000
119.322 14.006 5191.000 4.000 0.000 0.000
119.322 14.006 5201.000 4.000 0.000 0.000
119.322 14.006 5211.000 4.000 0.000 0.000
119.322 14.006 5221.000 4.000 0.000 0.000
119.322 14.006 5231.000 4.000 0.000 0.000
119.322 14.006 5241.000 4.000 0.000 0.000
119.322 14.006 5251.000 4.000 0.000 0.000
119.322 14.006 5261.000 4.000 0.000 0.000
119.322 14.006 5271.000 4.000 0.000 0.000
119.322 14.006 5281.000 4.000 0.000 0.000
119.322 14.006 5291.000 4.000 0.000 0.000
119.322 14.006 5301.000 4.000 0.000 0.000
119.322 14.006 5311.000 4.000 0.000 0.000
119.322 14.006 5321.000 4.000 0.000 0.000
119.322 14.006 5331.000 4.000 0.000 0.000
119.322 14.006 5341.000 4.000 0.000 0.000
119.322 14.006 5351.000 4.000 0.000 0.000
119.322 14.006 5361.000 4.000 0.000 0.000
119.322 14.006 5371.000 4.000 0.000 0.000
120.119 14.006 5171.000 4.000 0.000 0.000
120.119 14.006 5181.000 4.000 0.000 0.000
120.119 14.006 5191.000 4.000 0.000 0.000
120.119 14.006 5201.000 4.000 0.000 0.000
120.119 14.006 5211.000 4.000 0.000 0.000
120.119 14.006 5221.000 4.000 0.000 0.000
120.119 14.006 5231.000 4.000 0.000 0.000
120.119 14.006 5241.000 4.000 0.000 0.000
120.119 14.006 5251.000 4.000 0.000 0.000
120.119 14.006 5261.000 4.000 0.000 0.000
120.119 14.006 5271.000 4.000 0.000 0.000
120.119 14.006 5281.000 4.000 0.000 0.000
120.119 14.006 5291.000 4.000 0.000 0.000
120.119 14.006 5301.000 4.000 0.000 0.000
120.119 14.006 5311.000 4.000 0.000 0.000
120.119 14.006 5321.000 4.000 0.000 0.000
120.119 14.006 5331.000 4.000 0.000 0.000
120.119 14.006 5341.000 4.000 0.000 0.000
120.119 14.006 5351.000 4.000 0.000 0.000
120.119 14.006 5361.000 4.000 0.000 0.000
120.119 14.006 5371.000 4.000 0.000 0.000
120.916 14.006 5171.000 4.000 0.000 0.000
120.916 14.006 5181.000 4.000 0.000 0.000
120.916 14.006 5191.000 4.000 0.000 0.000
120.916 14.006 5201.000 4.000 0.000 0.000
120.916 14.006 5211.000 4.000 0.000 0.000
120.916 14.006 5221.000 4.000 0.000 0.000
120.916 14.006 5231.000 4.000 0.000 0.000
120.916 14.006 5241.000 4.000 0.000 0.000
120.916 14.006 5251.000 4.000 0.000 0.000
120.916 14.006 5261.000 4.000 0.000 0.000
120.916 14.006 5271.000 4.000 0.000 0.000
120.916 14.006 5281.000 4.000 0.000 0.000
120.916 14.006 5291.000 4.000 0.000 0.000
120.916 14.006 5301.000 4.000 0.000 0.000
120.916 14.006 5311.000 4.000 0.000 0.000
120.916 14.006 5321.000 4.000 0.000 0.000
120.916 14.006 5331.000 4.000 0.000 0.000
120.916 14.006 5341.000 4.000 0.000 0.000
120.916 14.006 5351.000 4.000 0.000 0.000
120.916 14.006 5361.000 4.000 0.000 0.000
120.916 14.006 5371.000 4.000 0.000 0.000
121.713 14.006 5171.000 4.000 0.000 0.000
121.713 14.006 5181.000 4.000 0.000 0.000
121.713 14.006 5191.000 4.000 0.000 0.000
121.713 14.006 5201.000 4.000 0.000 0.000
121.713 14.006 5211.000 4.000 0.000 0.000
121.713 14.006 5221.000 4.000 0.000 0.000
121.713 14.006 5231.000 4.000 0.000 0.000
121.713 14.006 5241.000 4.000 0.000 0.000
121.713 14.006 5251.000 4.000 0.000 0.000
121.713 14.006 5261.000 4.000 0.000 0.000
121.713 14.006 5271.000 4.000 0.000 0.000
121.713 14.006 5281.000 4.000 0.000 0.000
121.713 14.006 5291.000 4.000 0.000 0.000
121.713 14.006 5301.000 4.000 0.000 0.000
121.713 14.006 5311.000 4.000 0.000 0.000
121.713 14.006 5321.000 4.000 0.000 0.000
121.713 14.006 5331.000 4.000 0.000 0.000
121.713 14.006 5341.000 4.000 0.000 0.000
121.713 14.006 5351.000 4.000 0.000 0.000
121.713 14.006 5361.000 4.000 0.000 0.000
121.713 14.006 5371.000 4.000 0.000 0.000
122.510 14.006 5171.000 4.000 0.000 0.000
122.510 14.006 5181.000 4.000 0.000 0.000
122.510 14.006 5191.000 4.000 0.000 0.000
122.510 14.006 5201.000 4.000 0.000 0.000
122.510 14.006 5211.000 4.000 0.000 0.000
122.510 14.006 5221.000 4.000 0.000 0.000
122.510 14.006 5231.000 4.000 0.000 0.000
122.510 14.006 5241.000 4.000 0.000 0.000
122.510 14.006 5251.000 4.000 0.000 0.000
122.510 14.006 5261.000 4.000 0.000 0.000
122.510 14.006 5271.000 4.000 0.000 0.000
122.510 14.006 5281.000 4.000 0.000 0.000
122.510 14.006 5291.000 4.000 0.000 0.000
122.510 14.006 5301.000 4.000 0.000 0.000
122.510 14.006 5311.000 4.000 0.000 0.000
122.510 14.006 5321.000 4.000 0.000 0.000
122.510 14.006 5331.000 4.000 0.000 0.000
122.510 14.006 5341.000 4.000 0.000 0.000
122.510 14.006 5351.000 4.000 0.000 0.000
122.510 14.006 5361.000 4.000 0.000 0.000
122.510 14.006 5371.000 4.000 0.000 0.000
123.307 14.006 5171.000 4.000 0.000 0.000
123.307 14.006 5181.000 4.000 0.000 0.000
123.307 14.006 5191.000 4.000 0.000 0.000
123.307 14.006 5201.000 4.000 0.000 0.000
123.307 14.006 5211.000 4.000 0.000 0.000
123.307 14.006 5221.000 4.000 0.000 0.000
123.307 14.006 5231.000 4.000 0.000 0.000
123.307 14.006 5241.000 4.000 0.000 0.000
123.307 14.006 5251.000 4.000 0.000 0.000
123.307 14.006 5261.000 4.000 0.000 0.000
123.307 14.006 5271.000 4.000 0.000 0.000
123.307 14.006 5281.000 4.000 0.000 0.000
123.307 14.006 5291.000 4.000 0.000 0.000
123.307 14.006 5301.000 4.000 0.000 0.000
123.307 14.006 5311.000 4.000 0.000 0.000
123.307 14.006 5321.000 4.000 0.000 0.000
123.307 14.006 5331.000 4.000 0.000 0.000
123.307 14.006 5341.000 4.000 0.000 0.000
123.307 14.006 5351.000 4.000 0.000 0.000
123.307 14.006 5361.000 4.000 0.000 0.000
123.307 14.006 5371.000 4.000 0.000 0.000
124.105 14.006 5171.000 4.000 0.000 0.000
124.105 14.006 5181.000 4.000 0.000 0.000
124.105 14.006 5191.000 4.000 0.000 0.000
124.105 14.006 5201.000 4.000 0.000 0.000
124.105 14.006 5211.000 4.000 0.000 0.000
124.105 14.006 5221.000 4.000 0.000 0.000
124.105 14.006 5231.000 4.000 0.000 0.000
124.105 14.006 5241.000 4.000 0.000 0.000
124.105 14.006 5251.000 4.000 0.000 0.000
124.105 14.006 5261.000 4.000 0.000 0.000
124.105 14.006 5271.000 4.000 0.000 0.000
124.105 14.006 5281.000 4.000 0.000 0.000
124.105 14.006 5291.000 4.000 0.000 0.000
124.105 14.006 5301.000 4.000 0.000 0.000
124.105 14.006 5311.000 4.000 0.000 0.000
124.105 14.006 5321.000 4.000 0.000 0.000
124.105 14.006 5331.000 4.000 0.000 0.000
124.105 14.006 5341.000 4.000 0.000 0.000
124.105 14.006 5351.000 4.000 0.000 0.000
124.105 14.006 5361.000 4.000 0.000 0.000
124.105 14.006 5371.000 4.000 0.000 0.000
124.902 14.006 5171.000 4.000 0.000 0.000
124.902 14.006 5181.000 4.000 0.000 0.000
124.902 14.006 5191.000 4.000 0.000 0.000
124.902 14.006 5201.000 4.000 0.000 0.000
124.902 14.006 5211.000 4.000 0.000 0.000
124.902 14.006 5221.000 4.000 0.000 0.000
124.902 14.006 5231.000 4.000 0.000 0.000
124.902 14.006 5241.000 4.000 0.000 0.000
124.902 14.006 5251.000 4.000 0.000 0.000
124.902 14.006 5261.000 4.000 0.000 0.000
124.902 14.006 5271.000 4.000 0.000 0.000
124.902 14.006 5281.000 4.000 0.000 0.000
124.902 14.006 5291.000 4.000 0.000 0.000
124.902 14.006 5301.000 4.000 0.000 0.000
124.902 14.006 5311.000 4.000 0.000 0.000
124.902 14.006 5321.000 4.000 0.000 0.000
124.902 14.006 5331.000 4.000 0.000 0.000
124.902 14.006 5341.000 4.000 0.000 0.000
124.902 14.006 5351.000 4.000 0.000 0.000
124.902 14.006 5361.000 4.000 0.000 0.000
124.902 14.006 5371.000 4.000 0.000 0.000
115.336 14.640 5171.000 4.000 0.000 0.000
115.336 14.640 5181.000 4.000 0.000 0.000
115.336 14.640 5191.000 4.000 0.000 0.000
115.336 14.640 5201.000 4.000 0.000 0.000
115.336 14.640 5211.000 4.000 0.000 0.000
115.336 14.640 5221.000 4.000 0.000 0.000
115.336 14.640 5231.000 4.000 0.000 0.000
115.336 14.640 5241.000 4.000 0.000 0.000
115.336 14.640 5251.000 4.000 0.000 0.000
115.336 14.640 5261.000 4.000 0.000 0.000
115.336 14.640 5271.000 4.000 0.000 0.000
115.336 14.640 5281.000 4.000 0.000 0.000
115.336 14.640 5291.000 4.000 0.000 0.000
115.336 14.640 5301.000 4.000 0.000 0.000
115.336 14.640 5311.000 4.000 0.000 0.000
115.336 14.640 5321.000 4.000 0.000 0.000
115.336 14.640 5331.000 4.000 0.000 0.000
115.336 14.640 5341.000 4.000 0.000 0.000
115.336 14.640 5351.000 4.000 0.000 0.000
115.336 14.640 5361.000 4.000 0.000 0.000
115.336 14.640 5371.000 4.000 0.000 0.000
116.133 14.640 5171.000 4.000 0.000 0.000
116.133 14.640 5181.000 4.000 0.000 0.000
116.133 14.640 5191.000 4.000 0.000 0.000
116.133 14.640 5201.000 4.000 0.000 0.000
116.133 14.640 5211.000 4.000 0.000 0.000
116.133 14.640 5221.000 4.000 0.000 0.000
116.133 14.640 5231.000 4.000 0.000 0.000
116.133 14.640 5241.000 4.000 0.000 0.000
116.133 14.640 5251.000 4.000 0.000 0.000
116.133 14.640 5261.000 4.000 0.000 0.000
116.133 14.640 5271.000 4.000 0.000 0.000
116.133 14.640 5281.000 4.000 0.000 0.000
116.133 14.640 5291.000 4.000 0.000 0.000
116.133 14.640 5301.000 4.000 0.000 0.000
116.133 14.640 5311.000 4.000 0.000 0.000
116.133 14.640 5321.000 4.000 0.000 0.000
116.133 14.640 5331.000 4.000 0.000 0.000
116.133 14.640 5341.000 4.000 0.000 0.000
116.133 14.640 5351.000 4.000 0.000 0.000
116.133 14.640 5361.000 4.000 0.000 0.000
116.133 14.640 5371.000 4.000 0.000 0.000
116.930 14.640 5171.000 4.000 0.000 0.000
116.930 14.640 5181.000 4.000 0.000 0.000
116.930 14.640 5191.000 4.000 0.000 0.000
116.930 14.640 5201.000 4.000 0.000 0.000
116.930 14.640 5211.000 4.000 0.000 0.000
116.930 14.640 5221.000 4.000 0.000 0.000
116.930 14.640 5231.000 4.000 0.000 0.000
116.930 14.640 5241.000 4.000 0.000 0.000
116.930 14.640 5251.000 4.000 0.000 0.000
116.930 14.640 5261.000 4.000 0.000 0.000
116.930 14.640 5271.000 4.000 0.000 0.000
116.930 14.640 5281.000 4.000 0.000 0.000
116.930 14.640 5291.000 4.000 0.000 0.000
116.930 14.640 5301.000 4.000 0.000 0.000
116.930 14.640 5311.000 4.000 0.000 0.000
116.930 14.640 5321.000 4.000 0.000 0.000
116.930 14.640 5331.000 4.000 0.000 0.000
116.930 14.640 5341.000 4.000 0.000 0.000
116.930 14.640 5351.000 4.000 0.000 0.000
116.930 14.640 5361.000 4.000 0.000 0.000
116.930 14.640 5371.000 4.000 0.000 0.000
117.727 14.640 5171.000 4.000 0.000 0.000
117.727 14.640 5181.000 4.000 0.000 0.000
117.727 14.640 5191.000 4.000 0.000 0.000
117.727 14.640 5201.000 4.000 0.000 0.000
117.727 14.640 5211.000 4.000 0.000 0.000
117.727 14.640 5221.000 4.000 0.000 0.000
117.727 14.640 5231.000 4.000 0.000 0.000
117.727 14.640 5241.000 4.000 0.000 0.000
117.727 14.640 5251.000 4.000 0.000 0.000
117.727 14.640 5261.000 4.000 0.000 0.000
117.727 14.640 5271.000 4.000 0.000 0.000
117.727 14.640 5281.000 4.000 0.000 0.000
117.727 14.640 5291.000 4.000 0.000 0.000
117.727 14.640 5301.000 4.000 0.000 0.000
117.727 14.640 5311.000 4.000 0.000 0.000
117.727 14.640 5321.000 4.000 0.000 0.000
117.727 14.640 5331.000 4.000 0.000 0.000
117.727 14.640 5341.000 4.000 0.000 0.000
117.727 14.640 5351.000 4.000 0.000 0.000
117.727 14.640 5361.000 4.000 0.000 0.000
117.727 14.640 5371.000 4.000 0.000 0.000
118.524 14.640 5171.000 4.000 0.000 0.000
118.524 14.640 5181.000 4.000 0.000 0.000
118.524 14.640 5191.000 4.000 0.000 0.000
118.524 14.640 5201.000 4.000 0.000 0.000
118.524 14.640 5211.000 4.000 0.000 0.000
118.524 14.640 5221.000 4.000 0.000 0.000
118.524 14.640 5231.000 4.000 0.000 0.000
118.524 14.640 5241.000 4.000 0.000 0.000
118.524 14.640 5251.000 4.000 0.000 0.000
118.524 14.640 5261.000 4.000 0.000 0.000
118.524 14.640 5271.000 4.000 0.000 0.000
118.524 14.640 5281.000 4.000 0.000 0.000
118.524 14.640 5291.000 4.000 0.000 0.000
118.524 14.640 5301.000 4.000 0.000 0.000
118.524 14.640 5311.000 4.000 0.000 0.000
118.524 14.640 5321.000 4.000 0.000 0.000
118.524 14.640 5331.000 4.000 0.000 0.000
118.524 14.640 5341.000 4.000 0.000 0.000
118.524 14.640 5351.000 4.000 0.000 0.000
118.524 14.640 5361.000 4.000 0.000 0.000
118.524 14.640 5371.000 4.000 0.000 0.000
119.322 14.640 5171.000 4.000 0.000 0.000
119.322 14.640 5181.000 4.000 0.000 0.000
119.322 14.640 5191.000 4.000 0.000 0.000
119.322 14.640 5201.000 4.000 0.000 0.000
119.322 14.640 5211.000 4.000 0.000 0.000
119.322 14.640 5221.000 4.000 0.000 0.000
119.322 14.640 5231.000 4.000 0.000 0.000
119.322 14.640 5241.000 4.000 0.000 0.000
119.322 14.640 5251.000 4.000 0.000 0.000
119.322 14.640 5261.000 4.000 0.000 0.000
119.322 14.640 5271.000 4.000 0.000 0.000
119.322 14.640 5281.000 4.000 0.000 0.000
119.322 14.640 5291.000 4.000 0.000 0.000
119.322 14.640 5301.000 4.000 0.000 0.000
119.322 14.640 5311.000 4.000 0.000 0.000
119.322 14.640 5321.000 4.000 0.000 0.000
119.322 14.640 5331.000 4.000 0.000 0.000
119.322 14.640 5341.000 4.000 0.000 0.000
119.322 14.640 5351.000 4.000 0.000 0.000
119.322 14.640 5361.000 4.000 0.000 0.000
119.322 14.640 5371.000 4.000 0.000 0.000
120.119 14.640 5171.000 4.000 0.000 0.000
120.119 14.640 5181.000 4.000 0.000 0.000
120.119 14.640 5191.000 4.000 0.000 0.000
120.119 14.640 5201.000 4.000 0.000 0.000
120.119 14.640 5211.000 4.000 0.000 0.000
120.119 14.640 5221.000 4.000 0.000 0.000
120.119 14.640 5231.000 4.000 0.000 0.000
120.119 14.640 5241.000 4.000 0.000 0.000
120.119 14.640 5251.000 4.000 0.000 0.000
120.119 14.640 5261.000 4.000 0.000 0.000
120.119 14.640 5271.000 4.000 0.000 0.000
120.119 14.640 5281.000 4.000 0.000 0.000
120.119 14.640 5291.000 4.000 0.000 0.000
120.119 14.640 5301.000 4.000 0.000 0.000
120.119 14.640 5311.000 4.000 0.000 0.000
120.119 14.640 5321.000 4.000 0.000 0.000
120.119 14.640 5331.000 4.000 0.000 0.000
120.119 14.640 5341.000 4.000 0.000 0.000
120.119 14.640 5351.000 4.000 0.000 0.000
120.119 14.640 5361.000 4.000 0.000 0.000
120.119 14.640 5371.000 4.000 0.000 0.000
120.916 14.640 5171.000 4.000 0.000 0.000
120.916 14.640 5181.000 4.000 0.000 0.000
120.916 14.640 5191.000 4.000 0.000 0.000
120.916 14.640 5201.000 4.000 0.000 0.000
120.916 14.640 5211.000 4.000 0.000 0.000
120.916 14.640 5221.000 4.000 0.000 0.000
120.916 14.640 5231.000 4.000 0.000 0.000
120.916 14.640 5241.000 4.000 0.000 0.000
120.916 14.640 5251.000 4.000 0.000 0.000
120.916 14.640 5261.000 4.000 0.000 0.000
120.916 14.640 5271.000 4.000 0.000 0.000
120.916 14.640 5281.000 4.000 0.000 0.000
120.916 14.640 5291.000 4.000 0.000 0.000
120.916 14.640 5301.000 4.000 0.000 0.000
120.916 14.640 5311.000 4.000 0.000 0.000
120.916 14.640 5321.000 4.000 0.000 0.000
120.916 14.640 5331.000 4.000 0.000 0.000
120.916 14.640 5341.000 4.000 0.000 0.000
120.916 14.640 5351.000 4.000 0.000 0.000
120.916 14.640 5361.000 4.000 0.000 0.000
120.916 14.640 5371.000 4.000 0.000 0.000
121.713 14.640 5171.000 4.000 0.000 0.000
121.713 14.640 5181.000 4.000 0.000 0.000
121.713 14.640 5191.000 4.000 0.000 0.000
121.713 14.640 5201.000 4.000 0.000 0.000
121.713 14.640 5211.000 4.000 0.000 0.000
121.713 14.640 5221.000 4.000 0.000 0.000
121.713 14.640 5231.000 4.000 0.000 0.000
121.713 14.640 5241.000 4.000 0.000 0.000
121.713 14.640 5251.000 4.000 0.000 0.000
121.713 14.640 5261.000 4.000 0.000 0.000
121.713 14.640 5271.000 4.000 0.000 0.000
121.713 14.640 5281.000 4.000 0.000 0.000
121.713 14.640 5291.000 4.000 0.000 0.000
121.713 14.640 5301.000 4.000 0.000 0.000
121.713 14.640 5311.000 4.000 0.000 0.000
121.713 14.640 5321.000 4.000 0.000 0.000
121.713 14.640 5331.000 4.000 0.000 0.000
121.713 14.640 5341.000 4.000 0.000 0.000
121.713 14.640 5351.000 4.000 0.000 0.000
121.713 14.640 5361.000 4.000 0.000 0.000
121.713 14.640 5371.000 4.000 0.000 0.000
122.510 14.640 5171.000 4.000 0.000 0.000
122.510 14.640 5181.000 4.000 0.000 0.000
122.510 14.640 5191.000 4.000 0.000 0.000
122.510 14.640 5201.000 4.000 0.000 0.000
122.510 14.640 5211.000 4.000 0.000 0.000
122.510 14.640 5221.000 4.000 0.000 0.000
122.510 14.640 5231.000 4.000 0.000 0.000
122.510 14.640 5241.000 4.000 0.000 0.000
122.510 14.640 5251.000 4.000 0.000 0.000
122.510 14.640 5261.000 4.000 0.000 0.000
122.510 14.640 5271.000 4.000 0.000 0.000
122.510 14.640 5281.000 4.000 0.000 0.000
122.510 14.640 5291.000 4.000 0.000 0.000
122.510 14.640 5301.000 4.000 0.000 0.000
122.510 14.640 5311.000 4.000 0.000 0.000
122.510 14.640 5321.000 4.000 0.000 0.000
122.510 14.640 5331.000 4.000 0.000 0.000
122.510 14.640 5341.000 4.000 0.000 0.000
122.510 14.640 5351.000 4.000 0.000 0.000
122.510 14.640 5361.000 4.000 0.000 0.000
122.510 14.640 5371.000 4.000 0.000 0.000
123.307 14.640 5171.000 4.000 0.000 0.000
123.307 14.640 5181.000 4.000 0.000 0.000
123.307 14.640 5191.000 4.000 0.000 0.000
123.307 14.640 5201.000 4.000 0.000 0.000
123.307 14.640 5211.000 4.000 0.000 0.000
123.307 14.640 5221.000 4.000 0.000 0.000
123.307 14.640 5231.000 4.000 0.000 0.000
123.307 14.640 5241.000 4.000 0.000 0.000
123.307 14.640 5251.000 4.000 0.000 0.000
123.307 14.640 5261.000 4.000 0.000 0.000
123.307 14.640 5271.000 4.000 0.000 0.000
123.307 14.640 5281.000 4.000 0.000 0.000
123.307 14.640 5291.000 4.000 0.000 0.000
123.307 14.640 5301.000 4.000 0.000 0.000
123.307 14.640 5311.000 4.000 0.000 0.000
123.307 14.640 5321.000 4.000 0.000 0.000
123.307 14.640 5331.000 4.000 0.000 0.000
123.307 14.640 5341.000 4.000 0.000 0.000
123.307 14.640 5351.000 4.000 0.000 0.000
